,datestr,city,state,shape,duration_description,start_dt,duration_secs,end_dt,location_name,lon,lat
2193,9/28/16 20:16,Aurora,CO,light,2 minutes,2016-09-28 20:16:00,120.0,2016-09-28 20:18:00,CO Aurora,-104.8319195,39.7294319
2194,9/28/16 19:50,Beaverton,OR,disk,2 minutes,2016-09-28 19:50:00,120.0,2016-09-28 19:52:00,OR Beaverton,-122.8037102,45.487062
2196,9/28/16 14:30,Littleton,CO,diamond,5 minutes,2016-09-28 14:30:00,300.0,2016-09-28 14:35:00,CO Littleton,-105.0166498,39.613321
2199,9/28/16 03:00,Grand Rapids,MI,sphere,15 seconds,2016-09-28 03:00:00,15.0,2016-09-28 03:00:15,MI Grand Rapids,-85.6680863,42.9633599
2202,9/27/16 22:00,Warner Robins,GA,light,45 minutes,2016-09-27 22:00:00,2700.0,2016-09-27 22:45:00,GA Warner Robins,-83.624201,32.6130007
2203,9/27/16 22:00,Penfield,NY,rectangle,>1 minute,2016-09-27 22:00:00,60.0,2016-09-27 22:01:00,NY Penfield,-77.475551,43.1303407
2204,9/27/16 21:30,Spokane,WA,unknown,~30 minutes,2016-09-27 21:30:00,1800.0,2016-09-27 22:00:00,WA Spokane,-117.4260466,47.6587802
2205,9/27/16 21:30,Keizer,OR,formation,20 minutes,2016-09-27 21:30:00,1200.0,2016-09-27 21:50:00,OR Keizer,-123.0262077,44.9901194
2206,9/27/16 21:21,Hoquiam,WA,circle,10 minutes,2016-09-27 21:21:00,600.0,2016-09-27 21:31:00,WA Hoquiam,-123.8893348,46.9809247
2208,9/27/16 21:00,Claremont,CA,flash,5 seconds,2016-09-27 21:00:00,5.0,2016-09-27 21:00:05,CA Claremont,-117.7197785,34.0966764
2209,9/27/16 21:00,St. Louis,MO,flash,10 seconds,2016-09-27 21:00:00,10.0,2016-09-27 21:00:10,MO St. Louis,-90.1994042,38.6270025
2210,9/27/16 20:50,Missoula,MT,fireball,5 minutes,2016-09-27 20:50:00,300.0,2016-09-27 20:55:00,MT Missoula,-113.996586,46.8787176
2212,9/27/16 20:15,West pittston,PA,circle,40 seconds,2016-09-27 20:15:00,40.0,2016-09-27 20:15:40,PA West pittston,-75.7981902,41.3305113
2213,9/27/16 19:50,Beaverton,OR,disk,2 minutes,2016-09-27 19:50:00,120.0,2016-09-27 19:52:00,OR Beaverton,-122.8037102,45.487062
2215,9/27/16 17:15,Centennial,CO,circle,10 minutes,2016-09-27 17:15:00,600.0,2016-09-27 17:25:00,CO Centennial,-104.8771726,39.5807452
2217,9/27/16 13:10,Monterey,CA,disk,~5 seconds,2016-09-27 13:10:00,5.0,2016-09-27 13:10:05,CA Monterey,-121.8946761,36.6002378
2218,9/27/16 10:30,Bernville,PA,triangle,1 hour,2016-09-27 10:30:00,3600.0,2016-09-27 11:30:00,PA Bernville,-76.1121648,40.433426
2219,9/27/16 06:50,Navarre,OH,light,1-2 minutes,2016-09-27 06:50:00,120.0,2016-09-27 06:52:00,OH Navarre,-81.5220653,40.7245032
2220,9/27/16 05:30,Newport,AR,light,5 seconds,2016-09-27 05:30:00,5.0,2016-09-27 05:30:05,AR Newport,-91.2817951,35.6048018
2221,9/27/16 04:45,Moss Point,MS,light,30 seconds,2016-09-27 04:45:00,30.0,2016-09-27 04:45:30,MS Moss Point,-88.5344601,30.4115881
2222,9/27/16 03:00,Palm Beach Gardens,FL,light,2-3 minutes,2016-09-27 03:00:00,180.0,2016-09-27 03:03:00,FL Palm Beach Gardens,-80.1386547,26.8233946
2223,9/27/16 01:45,Lathrop,MO,unknown,5 seconds,2016-09-27 01:45:00,5.0,2016-09-27 01:45:05,MO Lathrop,-94.3299461,39.5483354
2224,9/27/16 01:42,Roseville,CA,changing,12 minutes,2016-09-27 01:42:00,720.0,2016-09-27 01:54:00,CA Roseville,-121.2880059,38.7521235
2225,9/27/16 01:30,North Pole,AK,unknown,15-20 minutess,2016-09-27 01:30:00,1200.0,2016-09-27 01:50:00,AK North Pole,-147.3494444,64.7511111
2226,9/27/16 01:00,Cowiche,WA,fireball,30 seconds,2016-09-27 01:00:00,30.0,2016-09-27 01:00:30,WA Cowiche,-120.7139833,46.6710606
2227,9/26/16 00:00,Palm Beach Garden (near),FL,light,3 minutes,2016-09-26 00:00:00,180.0,2016-09-26 00:03:00,FL Palm Beach Garden (near),-80.1386547,26.8233946
2228,9/26/16 23:59,Orange Park,FL,triangle,2 minutes,2016-09-26 23:59:00,120.0,2016-09-27 00:01:00,FL Orange Park,-81.706484,30.1660736
2230,9/26/16 23:26,Providence,RI,unknown,3 seconds,2016-09-26 23:26:00,3.0,2016-09-26 23:26:03,RI Providence,-71.4128343,41.8239891
2231,9/26/16 21:50,Dallas,TX,light,5 seconds,2016-09-26 21:50:00,5.0,2016-09-26 21:50:05,TX Dallas,-96.7969879,32.7766642
2232,9/26/16 21:20,Savannah,GA,fireball,5 seconds,2016-09-26 21:20:00,5.0,2016-09-26 21:20:05,GA Savannah,-81.0998342,32.0835407
2233,9/26/16 20:00,Napoleonville,LA,triangle,15 minutes,2016-09-26 20:00:00,900.0,2016-09-26 20:15:00,LA Napoleonville,-91.0274993,29.9382674
2234,9/26/16 19:35,Goleta,CA,other,1 minute,2016-09-26 19:35:00,60.0,2016-09-26 19:36:00,CA Goleta,-119.8276389,34.4358294
2235,9/26/16 17:40,Walkertown,NC,rectangle,2 minutes,2016-09-26 17:40:00,120.0,2016-09-26 17:42:00,NC Walkertown,-80.1531009,36.1754148
2236,9/26/16 16:00,Apple Valley,UT,changing,4 hours,2016-09-26 16:00:00,14400.0,2016-09-26 20:00:00,UT Apple Valley,-113.1251775,37.1044155
2237,9/26/16 15:30,Oakdale,CA,other,3 minutes,2016-09-26 15:30:00,180.0,2016-09-26 15:33:00,CA Oakdale,-120.8471545,37.7665947
2239,9/26/16 12:30,Antioch,CA,teardrop,10 minutes,2016-09-26 12:30:00,600.0,2016-09-26 12:40:00,CA Antioch,-121.805789,38.0049214
2240,9/26/16 11:35,Sacramento,CA,oval,15 minutes,2016-09-26 11:35:00,900.0,2016-09-26 11:50:00,CA Sacramento,-121.4943996,38.5815719
2241,9/26/16 07:30,Hollywood,FL,circle,30 seconds,2016-09-26 07:30:00,30.0,2016-09-26 07:30:30,FL Hollywood,-80.1494901,26.0112014
2242,9/26/16 05:20,Coachella,CA,circle,~1 minute,2016-09-26 05:20:00,60.0,2016-09-26 05:21:00,CA Coachella,-116.173894,33.6803003
2243,9/26/16 05:00,Long Beach,CA,light,~1.5 hours,2016-09-26 05:00:00,18000.0,2016-09-26 10:00:00,CA Long Beach,-118.1937395,33.7700504
2244,9/26/16 04:08,Aurora,CO,cigar,10 seconds,2016-09-26 04:08:00,10.0,2016-09-26 04:08:10,CO Aurora,-104.8319195,39.7294319
2245,9/26/16 03:00,Port Orchard,WA,triangle,6 seconds,2016-09-26 03:00:00,6.0,2016-09-26 03:00:06,WA Port Orchard,-122.6362492,47.5403732
2246,9/25/16 00:00,Bellingham,WA,circle,1 second,2016-09-25 00:00:00,1.0,2016-09-25 00:00:01,WA Bellingham,-122.4786854,48.7519112
2247,9/25/16 23:46,El Mirage,AZ,circle,10 minutes,2016-09-25 23:46:00,600.0,2016-09-25 23:56:00,AZ El Mirage,-112.3246042,33.6130942
2249,9/25/16 22:15,San Jose,CA,rectangle,3 minutes,2016-09-25 22:15:00,180.0,2016-09-25 22:18:00,CA San Jose,-121.8863286,37.3382082
2250,9/25/16 21:30,Sacramento,CA,light,10 minutes,2016-09-25 21:30:00,600.0,2016-09-25 21:40:00,CA Sacramento,-121.4943996,38.5815719
2251,9/25/16 21:30,Reston,VA,circle,2 seconds,2016-09-25 21:30:00,2.0,2016-09-25 21:30:02,VA Reston,-77.3570028,38.9586307
2252,9/25/16 20:30,Wetumpka,AL,light,1.5 hours,2016-09-25 20:30:00,18000.0,2016-09-26 01:30:00,AL Wetumpka,-86.2119127,32.5437448
2253,9/25/16 20:19,Northglenn,CO,triangle,7-8 seconds,2016-09-25 20:19:00,8.0,2016-09-25 20:19:08,CO Northglenn,-104.9811468,39.8961821
2254,9/25/16 20:15,Eugene,OR,triangle,~15 seconds,2016-09-25 20:15:00,15.0,2016-09-25 20:15:15,OR Eugene,-123.0867536,44.0520691
2256,9/25/16 19:47,Roseville,CA,formation,30 minutes,2016-09-25 19:47:00,1800.0,2016-09-25 20:17:00,CA Roseville,-121.2880059,38.7521235
2257,9/25/16 19:45,Rocklin,CA,unknown,30 minutes,2016-09-25 19:45:00,1800.0,2016-09-25 20:15:00,CA Rocklin,-121.2357828,38.7907339
2259,9/25/16 17:15,Cranford,NJ,sphere,15 minutes,2016-09-25 17:15:00,900.0,2016-09-25 17:30:00,NJ Cranford,-74.2995928,40.6584212
2261,9/25/16 14:00,East Brunswick,NJ,oval,10 seconds,2016-09-25 14:00:00,10.0,2016-09-25 14:00:10,NJ East Brunswick,-74.4049778,40.4316955
2262,9/25/16 12:30,Pittsburgh,PA,chevron,30 seconds,2016-09-25 12:30:00,30.0,2016-09-25 12:30:30,PA Pittsburgh,-79.9958864,40.4406248
2263,9/25/16 12:00,Brandywine,MD,triangle,10 minutes,2016-09-25 12:00:00,600.0,2016-09-25 12:10:00,MD Brandywine,-76.8477485,38.6967833
2264,9/25/16 01:00,Kansas City,MO,unknown,2 hours,2016-09-25 01:00:00,7200.0,2016-09-25 03:00:00,MO Kansas City,-94.5785667,39.0997265
2265,9/25/16 00:09,Dayton,TX,triangle,4 seconds,2016-09-25 00:09:00,4.0,2016-09-25 00:09:04,TX Dayton,-94.8852026,30.0466051
2267,9/24/16 23:30,Stering Heights,MI,formation,20 seconds,2016-09-24 23:30:00,20.0,2016-09-24 23:30:20,MI Stering Heights,-83.0302033,42.5803122
2268,9/24/16 23:20,White Plains,NY,circle,3 minutes,2016-09-24 23:20:00,180.0,2016-09-24 23:23:00,NY White Plains,-73.7629097,41.0339862
2269,9/24/16 23:00,Fenton,MI,triangle,5 seconds,2016-09-24 23:00:00,5.0,2016-09-24 23:00:05,MI Fenton,-83.7049498,42.7978061
2270,9/24/16 22:45,Cincinnati,OH,oval,5 minutes,2016-09-24 22:45:00,300.0,2016-09-24 22:50:00,OH Cincinnati,-84.5120196,39.1031182
2272,9/24/16 22:00,Akron,OH,formation,5 minutes,2016-09-24 22:00:00,300.0,2016-09-24 22:05:00,OH Akron,-81.5190053,41.0814447
2273,9/24/16 22:00,Rutland,MA,circle,1 minute,2016-09-24 22:00:00,60.0,2016-09-24 22:01:00,MA Rutland,-71.9481211,42.3695086
2274,9/24/16 21:30,Niagara Falls,NY,fireball,1 minute,2016-09-24 21:30:00,60.0,2016-09-24 21:31:00,NY Niagara Falls,-79.0377388,43.0962143
2275,9/24/16 21:30,Hamilton,NJ,formation,5 minutes,2016-09-24 21:30:00,300.0,2016-09-24 21:35:00,NJ Hamilton,-74.6796651,40.2115109
2276,9/24/16 21:28,Denver,CO,triangle,15 seconds,2016-09-24 21:28:00,15.0,2016-09-24 21:28:15,CO Denver,-104.990251,39.7392358
2277,9/24/16 21:17,Cumberland Center,ME,other,5 minutes,2016-09-24 21:17:00,300.0,2016-09-24 21:22:00,ME Cumberland Center,-70.2589388,43.7964679
2278,9/24/16 21:00,Lancaster,PA,circle,11 minutes,2016-09-24 21:00:00,660.0,2016-09-24 21:11:00,PA Lancaster,-76.3055144,40.0378755
2279,9/24/16 21:00,Macungie,PA,light,5 minutes,2016-09-24 21:00:00,300.0,2016-09-24 21:05:00,PA Macungie,-75.5551858,40.5159304
2280,9/24/16 20:45,New Holland,OH,unknown,4 minutes,2016-09-24 20:45:00,240.0,2016-09-24 20:49:00,OH New Holland,-83.2568582,39.5539511
2281,9/24/16 20:45,Tigard,OR,light,10 seconds,2016-09-24 20:45:00,10.0,2016-09-24 20:45:10,OR Tigard,-122.7714861,45.4312294
2282,9/24/16 20:45,Garden City,SC,other,15 seconds,2016-09-24 20:45:00,15.0,2016-09-24 20:45:15,SC Garden City,-79.0086464,33.5929472
2283,9/24/16 20:15,Buffalo,NY,light,3 minutes,2016-09-24 20:15:00,180.0,2016-09-24 20:18:00,NY Buffalo,-78.8783689,42.8864468
2284,9/24/16 20:05,Fairmont,WV,circle,3 minutes,2016-09-24 20:05:00,180.0,2016-09-24 20:08:00,WV Fairmont,-80.1425781,39.4850848
2286,9/24/16 19:30,Philadelphia,PA,light,30 minutes,2016-09-24 19:30:00,1800.0,2016-09-24 20:00:00,PA Philadelphia,-75.1652215,39.9525839
2288,9/24/16 18:15,South Burlington,VT,oval,15 minutes,2016-09-24 18:15:00,900.0,2016-09-24 18:30:00,VT South Burlington,-73.1709604,44.4669941
2289,9/24/16 17:55,Toronto (Canada),ON,oval,9 minutes,2016-09-24 17:55:00,540.0,2016-09-24 18:04:00,ON Toronto (Canada),-79.3831843,43.653226
2290,9/24/16 08:00,Fountain Valley,CA,triangle,10 minutes,2016-09-24 08:00:00,600.0,2016-09-24 08:10:00,CA Fountain Valley,-117.9536697,33.7091847
2291,9/24/16 07:30,Lacey,WA,unknown,4 minutes,2016-09-24 07:30:00,240.0,2016-09-24 07:34:00,WA Lacey,-122.8231915,47.0342629
2292,9/24/16 07:30,Silverlake,CA,cigar,5 minutes,2016-09-24 07:30:00,300.0,2016-09-24 07:35:00,CA Silverlake,-118.2702036,34.0869409
2294,9/24/16 03:13,Downy,CA,egg,10 seconds,2016-09-24 03:13:00,10.0,2016-09-24 03:13:10,CA Downy,-105.0162486,51.532684
2296,9/24/16 01:00,Melbourne Beach,FL,other,6-7 minutes,2016-09-24 01:00:00,420.0,2016-09-24 01:07:00,FL Melbourne Beach,-80.5603303,28.0683496
2297,9/24/16 00:00,Cleveland,OH,fireball,9 minutes,2016-09-24 00:00:00,540.0,2016-09-24 00:09:00,OH Cleveland,-81.6943605,41.49932
2298,9/23/16 22:00,Lilburn,GA,fireball,5 minutes,2016-09-23 22:00:00,300.0,2016-09-23 22:05:00,GA Lilburn,-84.1429719,33.8901036
2299,9/23/16 22:00,Indianapolis,IN,light,1 minutes,2016-09-23 22:00:00,60.0,2016-09-23 22:01:00,IN Indianapolis,-86.158068,39.768403
2300,9/23/16 22:00,Sarasota,FL,changing,10 minutes,2016-09-23 22:00:00,600.0,2016-09-23 22:10:00,FL Sarasota,-82.5306527,27.3364347
2301,9/23/16 21:40,Springfield,VA,circle,1 minute,2016-09-23 21:40:00,60.0,2016-09-23 21:41:00,VA Springfield,-77.1872036,38.7892801
2302,9/23/16 20:45,Bradenton,FL,triangle,2 minutes,2016-09-23 20:45:00,120.0,2016-09-23 20:47:00,FL Bradenton,-82.5748194,27.4989278
2304,9/23/16 20:19,Lansing,MI,light,>6-10 minutes,2016-09-23 20:19:00,600.0,2016-09-23 20:29:00,MI Lansing,-84.5555347,42.732535
2305,9/23/16 19:30,Longmont,CO,light,5 minutes,2016-09-23 19:30:00,300.0,2016-09-23 19:35:00,CO Longmont,-105.1019275,40.1672068
2307,9/23/16 17:30,Las Vegas,NV,oval,5 hours,2016-09-23 17:30:00,18000.0,2016-09-23 22:30:00,NV Las Vegas,-115.1398296,36.1699412
2308,9/22/16 22:00,Santa Monica,CA,formation,20 minutes,2016-09-22 22:00:00,1200.0,2016-09-22 22:20:00,CA Santa Monica,-118.4911912,34.0194543
2309,9/22/16 21:30,Austell,GA,light,20 seconds,2016-09-22 21:30:00,20.0,2016-09-22 21:30:20,GA Austell,-84.6343783,33.8126059
2310,9/22/16 21:30,Glenside,PA,triangle,2 minutes,2016-09-22 21:30:00,120.0,2016-09-22 21:32:00,PA Glenside,-75.1527928,40.0999077
2311,9/22/16 21:10,Morristown,TN,other,10 minutes,2016-09-22 21:10:00,600.0,2016-09-22 21:20:00,TN Morristown,-83.2948922,36.2139814
2312,9/22/16 20:45,Portland,OR,sphere,15-18 minutes,2016-09-22 20:45:00,1080.0,2016-09-22 21:03:00,OR Portland,-122.6764816,45.5230622
2313,9/22/16 20:30,Temecula,CA,triangle,30 seconds,2016-09-22 20:30:00,30.0,2016-09-22 20:30:30,CA Temecula,-117.1483648,33.4936391
2314,9/22/16 19:40,Boston,MA,light,15 minutes,2016-09-22 19:40:00,900.0,2016-09-22 19:55:00,MA Boston,-71.0588801,42.3600825
2315,9/22/16 19:00,Woonsocket,RI,circle,30 seconds,2016-09-22 19:00:00,30.0,2016-09-22 19:00:30,RI Woonsocket,-71.5147839,42.0028761
2316,9/22/16 12:15,Cincinnati,OH,fireball,7 seconds,2016-09-22 12:15:00,7.0,2016-09-22 12:15:07,OH Cincinnati,-84.5120196,39.1031182
2317,9/22/16 08:45,Niagara Falls (Canada),ON,formation,5 minutes,2016-09-22 08:45:00,300.0,2016-09-22 08:50:00,ON Niagara Falls (Canada),-79.0849436,43.0895577
2318,9/22/16 05:50,Athens,GA,light,<1 minute,2016-09-22 05:50:00,60.0,2016-09-22 05:51:00,GA Athens,-83.357567,33.9519347
2319,9/22/16 04:47,Livingston,NJ,unknown,8 seconds,2016-09-22 04:47:00,8.0,2016-09-22 04:47:08,NJ Livingston,-74.3300842,40.7862871
2321,9/22/16 02:02,Columbia,SC,unknown,20 seconds,2016-09-22 02:02:00,20.0,2016-09-22 02:02:20,SC Columbia,-81.0348144,34.0007104
2322,9/21/16 23:37,Oak Ridge,TN,circle,2 hours,2016-09-21 23:37:00,7200.0,2016-09-22 01:37:00,TN Oak Ridge,-84.2696449,36.0103561
2323,9/21/16 22:14,Mebane,NC,unknown,4 minutes,2016-09-21 22:14:00,240.0,2016-09-21 22:18:00,NC Mebane,-79.2669619,36.0959715
2324,9/21/16 22:00,Quincy,MA,oval,5 seconds,2016-09-21 22:00:00,5.0,2016-09-21 22:00:05,MA Quincy,-71.0022705,42.2528772
2325,9/21/16 21:50,Wilmington,MA,circle,5 seconds,2016-09-21 21:50:00,5.0,2016-09-21 21:50:05,MA Wilmington,-71.1724467,42.5481714
2326,9/21/16 21:45,Lowell,MA,fireball,1 second,2016-09-21 21:45:00,1.0,2016-09-21 21:45:01,MA Lowell,-71.3161718,42.6334247
2327,9/21/16 21:42,Nashua,NH,fireball,15 seconds,2016-09-21 21:42:00,15.0,2016-09-21 21:42:15,NH Nashua,-71.467566,42.7653662
2328,9/21/16 21:30,North Brookfield,MA,oval,1 minute,2016-09-21 21:30:00,60.0,2016-09-21 21:31:00,MA North Brookfield,-72.08504,42.2685574
2329,9/21/16 20:30,Cicero,NY,light,15 minutes,2016-09-21 20:30:00,900.0,2016-09-21 20:45:00,NY Cicero,-76.1141646,43.1763158
2331,9/21/16 20:15,Cicero,NY,cross,2-3 minutes,2016-09-21 20:15:00,180.0,2016-09-21 20:18:00,NY Cicero,-76.1141646,43.1763158
2332,9/21/16 20:07,Cicero,NY,formation,2 minutes,2016-09-21 20:07:00,120.0,2016-09-21 20:09:00,NY Cicero,-76.1141646,43.1763158
2335,9/21/16 19:40,Nashville,TN,diamond,5 seconds,2016-09-21 19:40:00,5.0,2016-09-21 19:40:05,TN Nashville,-86.7816016,36.1626638
2336,9/21/16 18:00,Beaverton,OR,circle,5 seconds,2016-09-21 18:00:00,5.0,2016-09-21 18:00:05,OR Beaverton,-122.8037102,45.487062
2337,9/21/16 17:00,Pellville,KY,diamond,10 hours,2016-09-21 17:00:00,36000.0,2016-09-22 03:00:00,KY Pellville,-86.8136005,37.7522749
2338,9/21/16 08:20,Buford,GA,light,5 minutes,2016-09-21 08:20:00,300.0,2016-09-21 08:25:00,GA Buford,-84.0043513,34.1206564
2339,9/21/16 05:16,Newport Beach,CA,fireball,5 minutes,2016-09-21 05:16:00,300.0,2016-09-21 05:21:00,CA Newport Beach,-117.9289469,33.6189101
2340,9/21/16 05:16,Newport Beach,CA,fireball,5 minutes,2016-09-21 05:16:00,300.0,2016-09-21 05:21:00,CA Newport Beach,-117.9289469,33.6189101
2342,9/21/16 02:35,Tea,SD,fireball,4 seconds,2016-09-21 02:35:00,4.0,2016-09-21 02:35:04,SD Tea,-96.8358847,43.4463668
2343,9/20/16 22:13,Springtown,TX,oval,3 minutes,2016-09-20 22:13:00,180.0,2016-09-20 22:16:00,TX Springtown,-97.6836384,32.9659566
2344,9/20/16 22:00,Oak Lawn,IL,light,2 minutes,2016-09-20 22:00:00,120.0,2016-09-20 22:02:00,IL Oak Lawn,-87.7479528,41.719978
2345,9/20/16 21:04,Louisville,KY,sphere,15 seconds,2016-09-20 21:04:00,15.0,2016-09-20 21:04:15,KY Louisville,-85.7584557,38.2526647
2346,9/20/16 21:00,New York City (Brooklyn),NY,light,5 minutes,2016-09-20 21:00:00,300.0,2016-09-20 21:05:00,NY New York City (Brooklyn),-73.9441579,40.6781784
2347,9/20/16 21:00,Salt Lake City,UT,triangle,10-15 minutes,2016-09-20 21:00:00,900.0,2016-09-20 21:15:00,UT Salt Lake City,-111.8910474,40.7607793
2348,9/20/16 21:00,Elmore County (House Mountain Road),ID,light,2-3 minutes,2016-09-20 21:00:00,180.0,2016-09-20 21:03:00,ID Elmore County (House Mountain Road),-115.4872351,43.4812131
2349,9/20/16 21:00,Claremont,CA,unknown,30 minutes,2016-09-20 21:00:00,1800.0,2016-09-20 21:30:00,CA Claremont,-117.7197785,34.0966764
2350,9/20/16 20:45,Salt Lake City,UT,formation,10 minutes,2016-09-20 20:45:00,600.0,2016-09-20 20:55:00,UT Salt Lake City,-111.8910474,40.7607793
2351,9/20/16 20:35,Freeland,PA,light,~1 hour,2016-09-20 20:35:00,3600.0,2016-09-20 21:35:00,PA Freeland,-75.897143,41.0167507
2352,9/20/16 20:15,Harrisburg,PA,other,3 minutes,2016-09-20 20:15:00,180.0,2016-09-20 20:18:00,PA Harrisburg,-76.8867008,40.2731911
2353,9/20/16 20:00,Amherst/Tonawanda,NY,sphere,5 minutes+,2016-09-20 20:00:00,300.0,2016-09-20 20:05:00,NY Amherst/Tonawanda,-78.8232092,42.9855662
2354,9/20/16 20:00,Assumption,MI,light,15-20 minutes,2016-09-20 20:00:00,1200.0,2016-09-20 20:20:00,MI Assumption,-82.8906631,42.4517258
2355,9/20/16 19:45,Charleroi,PA,cylinder,2-3 minutes?,2016-09-20 19:45:00,180.0,2016-09-20 19:48:00,PA Charleroi,-79.8981035,40.1378499
2356,9/20/16 19:09,Burnaby (Canada),BC,circle,<10 seconds,2016-09-20 19:09:00,10.0,2016-09-20 19:09:10,BC Burnaby (Canada),-122.9805104,49.2488091
2357,9/20/16 18:00,St. Augustine,FL,chevron,6 seconds,2016-09-20 18:00:00,6.0,2016-09-20 18:00:06,FL St. Augustine,-81.3124341,29.9012437
2358,9/20/16 16:34,Oakville (Canada),ON,sphere,1-2 minutes,2016-09-20 16:34:00,120.0,2016-09-20 16:36:00,ON Oakville (Canada),-79.6876659,43.467517
2359,9/20/16 13:00,Conway,AR,sphere,2 hours,2016-09-20 13:00:00,7200.0,2016-09-20 15:00:00,AR Conway,-92.4421011,35.0886963
2360,9/20/16 10:50,Laurel,MD,chevron,6 seconds,2016-09-20 10:50:00,6.0,2016-09-20 10:50:06,MD Laurel,-76.8483061,39.0992752
2361,9/20/16 10:00,Thomson,GA,disk,45 minutes,2016-09-20 10:00:00,2700.0,2016-09-20 10:45:00,GA Thomson,-82.5045733,33.4706927
2362,9/20/16 06:10,Columbus,OH,chevron,5 minutes,2016-09-20 06:10:00,300.0,2016-09-20 06:15:00,OH Columbus,-82.9987942,39.9611755
2363,9/20/16 05:15,Bradenton,FL,other,10 minutes,2016-09-20 05:15:00,600.0,2016-09-20 05:25:00,FL Bradenton,-82.5748194,27.4989278
2365,9/20/16 04:00,Brookfield,IL,disk,15 minutes,2016-09-20 04:00:00,900.0,2016-09-20 04:15:00,IL Brookfield,-87.8517253,41.8239203
2366,9/20/16 01:00,Gila,NM,oval,4 seconds,2016-09-20 01:00:00,4.0,2016-09-20 01:00:04,NM Gila,-108.5775687,32.9646574
2367,9/19/16 22:00,Saucier,MS,light,3-4 hours,2016-09-19 22:00:00,14400.0,2016-09-20 02:00:00,MS Saucier,-89.1350449,30.6357481
2368,9/19/16 22:00,Aumsville,OR,cross,7 minutes,2016-09-19 22:00:00,420.0,2016-09-19 22:07:00,OR Aumsville,-122.8709243,44.8409548
2369,9/19/16 22:00,Oswego,IL,light,10 seconds,2016-09-19 22:00:00,10.0,2016-09-19 22:00:10,IL Oswego,-88.3514596,41.6828074
2370,9/19/16 22:00,Baraboo,WI,flash,4 seconds,2016-09-19 22:00:00,4.0,2016-09-19 22:00:04,WI Baraboo,-89.7442906,43.4710944
2371,9/19/16 21:30,Loveland,CO,chevron,20 seconds,2016-09-19 21:30:00,20.0,2016-09-19 21:30:20,CO Loveland,-105.0749801,40.3977612
2372,9/19/16 21:15,Charlotte,NC,unknown,5 seconds,2016-09-19 21:15:00,5.0,2016-09-19 21:15:05,NC Charlotte,-80.8431267,35.2270869
2373,9/19/16 21:00,Crandon,WI,other,10 minutes,2016-09-19 21:00:00,600.0,2016-09-19 21:10:00,WI Crandon,-88.9028922,45.5719072
2375,9/19/16 20:05,Pittsfield,MA,fireball,7 minutes,2016-09-19 20:05:00,420.0,2016-09-19 20:12:00,MA Pittsfield,-73.2453824,42.4500845
2376,9/19/16 20:00,Madurai (India),IN,fireball,5 seconds,2016-09-19 20:00:00,5.0,2016-09-19 20:00:05,IN Madurai (India),78.1197754,9.9252007
2378,9/19/16 17:50,Powell,TN,triangle,1 minute,2016-09-19 17:50:00,60.0,2016-09-19 17:51:00,TN Powell,-84.027655,36.0318578
2379,9/19/16 08:30,Perris,CA,disk,5 minutes,2016-09-19 08:30:00,300.0,2016-09-19 08:35:00,CA Perris,-117.2286478,33.7825194
2380,9/19/16 03:32,San Diego,CA,triangle,5 minutes,2016-09-19 03:32:00,300.0,2016-09-19 03:37:00,CA San Diego,-117.1610838,32.715738
2382,9/18/16 23:00,Las Vegas,NV,oval,1 minute,2016-09-18 23:00:00,60.0,2016-09-18 23:01:00,NV Las Vegas,-115.1398296,36.1699412
2383,9/18/16 22:00,Danforth,IL,unknown,7 minutes,2016-09-18 22:00:00,420.0,2016-09-18 22:07:00,IL Danforth,-87.977818,40.820312
2386,9/18/16 21:00,Grand Rapids,MI,light,35-45 seconds,2016-09-18 21:00:00,45.0,2016-09-18 21:00:45,MI Grand Rapids,-85.6680863,42.9633599
2387,9/18/16 21:00,Ingersoll (Canada),ON,formation,1 minute,2016-09-18 21:00:00,60.0,2016-09-18 21:01:00,ON Ingersoll (Canada),-80.884049,43.0381628
2389,9/18/16 20:52,Fort Wayne,IN,other,5 minutes,2016-09-18 20:52:00,300.0,2016-09-18 20:57:00,IN Fort Wayne,-85.1393513,41.079273
2390,9/18/16 20:48,Morongo valley,CA,unknown,2 seconds,2016-09-18 20:48:00,2.0,2016-09-18 20:48:02,CA Morongo valley,-116.5808472,34.0469549
2391,9/18/16 20:45,Oroville,CA,light,180 seconds,2016-09-18 20:45:00,180.0,2016-09-18 20:48:00,CA Oroville,-121.556359,39.5137752
2392,9/18/16 20:10,Manitou Springs,CO,oval,18 seconds,2016-09-18 20:10:00,18.0,2016-09-18 20:10:18,CO Manitou Springs,-104.9171989,38.8597127
2394,9/18/16 19:00,Aurora,CO,other,~1-2 minutes,2016-09-18 19:00:00,120.0,2016-09-18 19:02:00,CO Aurora,-104.8319195,39.7294319
2395,9/18/16 15:30,Bridgewater,NJ,rectangle,3 minutes,2016-09-18 15:30:00,180.0,2016-09-18 15:33:00,NJ Bridgewater,-74.6049061,40.5939636
2396,9/18/16 14:34,Fairbanks,AK,circle,69 seconds,2016-09-18 14:34:00,69.0,2016-09-18 14:35:09,AK Fairbanks,-147.7163889,64.8377778
2397,9/18/16 10:00,Bensalem,PA,circle,1 minute,2016-09-18 10:00:00,60.0,2016-09-18 10:01:00,PA Bensalem,-74.9325683,40.0994425
